time_ms,mode,pitch_cmd_deg,yaw_cmd_deg,pitch_pwm_us,yaw_pwm_us,meas_pitch_deg,meas_yaw_deg,imu_present,quat_w,quat_x,quat_y,quat_z,gyro_x_dps,gyro_y_dps,gyro_z_dps
3200,synthetic_step_pitch,5.0,0.0,1600,1500,5.180015629637573,0.0,1,0.9989784657470144,0.0,0.045188770438474656,0.0,0.0,0.00045112540441039073,0.0
3220,synthetic_step_pitch,5.0,0.0,1600,1500,5.180022255183781,0.0,1,0.9989784631342523,0.0,0.04518882819820873,0.0,0.0,0.0003312773103836264,0.0
3240,synthetic_step_pitch,5.0,0.0,1600,1500,5.180026652207527,0.0,1,0.9989784614002989,0.0,0.045188866530281854,0.0,0.0,0.00021985118729972442,0.0
3260,synthetic_step_pitch,5.0,0.0,1600,1500,5.180029053919831,0.0,1,0.9989784604531899,0.0,0.04518888746776522,0.0,0.0,0.00012008561518506156,0.0
3280,synthetic_step_pitch,5.0,0.0,1600,1500,5.180029735837403,0.0,1,0.9989784601842775,0.0,0.04518889341253962,0.0,0.0,3.4095878609363695e-05,0.0
3300,synthetic_step_pitch,5.0,0.0,1600,1500,5.180028995755582,0.0,1,0.9989784604761269,0.0,0.04518888696070491,0.0,0.0,-3.700409103579716e-05,0.0
3320,synthetic_step_pitch,5.0,0.0,1600,1500,5.180027136566052,0.0,1,0.9989784612092933,0.0,0.045188870752789496,0.0,0.0,-9.295947651644099e-05,0.0
3340,synthetic_step_pitch,5.0,0.0,1600,1500,5.180024452124416,0.0,1,0.9989784622678954,0.0,0.045188847350547665,0.0,0.0,-0.00013422208180458028,0.0
3360,synthetic_step_pitch,5.0,0.0,1600,1500,5.180021216201053,0.0,1,0.9989784635439719,0.0,0.04518881914063609,0.0,0.0,-0.0001617961681521507,0.0
3380,synthetic_step_pitch,5.0,0.0,1600,1500,5.1800176744084165,0.0,1,0.9989784649406662,0.0,0.04518878826423823,0.0,0.0,-0.0001770896318031845,0.0
3400,synthetic_step_pitch,5.0,0.0,1600,1500,5.180014038888877,0.0,1,0.9989784663743203,0.0,0.04518875657075432,0.0,0.0,-0.0001817759769817684,0.0
3420,synthetic_step_pitch,5.0,0.0,1600,1500,5.180010485468369,0.0,1,0.9989784677755981,0.0,0.04518872559298771,0.0,0.0,-0.0001776710254031144,0.0
3440,synthetic_step_pitch,5.0,0.0,1600,1500,5.1800071529300915,0.0,1,0.9989784690897708,0.0,0.045188696540813075,0.0,0.0,-0.00016662691386670758,0.0
3460,synthetic_step_pitch,5.0,0.0,1600,1500,5.180004144036167,0.0,1,0.9989784702763151,0.0,0.04518867031008304,0.0,0.0,-0.00015044469621194878,0.0
3480,synthetic_step_pitch,5.0,0.0,1600,1500,5.1800015279200995,0.0,1,0.9989784713079686,0.0,0.04518864750348498,0.0,0.0,-0.00013080580338886705,0.0
3500,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999343485045,0.0,1,0.9989784721693902,0.0,0.045188628460166164,0.0,0.0,-0.00010922175270877688,0.0
3520,synthetic_step_pitch,5.0,0.0,1600,1500,5.1799976034687845,0.0,1,0.9989784728555571,0.0,0.04518861329117116,0.0,0.0,-8.700081304269247e-05,0.0
3540,synthetic_step_pitch,5.0,0.0,1600,1500,5.179996298871759,0.0,1,0.9989784733700184,0.0,0.04518860191804425,0.0,0.0,-6.522985125378966e-05,0.0
3560,synthetic_step_pitch,5.0,0.0,1600,1500,5.179995403486681,0.0,1,0.9989784737231089,0.0,0.045188594112317314,0.0,0.0,-4.47692539040645e-05,0.0
3580,synthetic_step_pitch,5.0,0.0,1600,1500,5.17999487831351,0.0,1,0.9989784739302082,0.0,0.04518858953399848,0.0,0.0,-2.625865858085774e-05,0.0
3600,synthetic_step_pitch,5.0,0.0,1600,1500,5.179994675689783,0.0,1,0.9989784740101119,0.0,0.045188587767579176,0.0,0.0,-1.0131186334305653e-05,0.0
3620,synthetic_step_pitch,5.0,0.0,1600,1500,5.179994743011012,0.0,1,0.9989784739835641,0.0,0.04518858835446759,0.0,0.0,3.366061429588285e-06,0.0
3640,synthetic_step_pitch,5.0,0.0,1600,1500,5.179995025957505,0.0,1,0.9989784738719856,0.0,0.04518859082111922,0.0,0.0,1.4147324689517404e-05,0.0
3660,synthetic_step_pitch,5.0,0.0,1600,1500,5.1799954711813925,0.0,1,0.9989784736964139,0.0,0.04518859470246165,0.0,0.0,2.226119435455587e-05,0.0
3680,synthetic_step_pitch,5.0,0.0,1600,1500,5.179996028439826,0.0,1,0.9989784734766618,0.0,0.04518859956049119,0.0,0.0,2.786292165879445e-05,0.0
3700,synthetic_step_pitch,5.0,0.0,1600,1500,5.179996652187125,0.0,1,0.9989784732306902,0.0,0.045188604998152825,0.0,0.0,3.118736495721919e-05,0.0
3720,synthetic_step_pitch,5.0,0.0,1600,1500,5.179997302659682,0.0,1,0.9989784729741796,0.0,0.0451886106687981,0.0,0.0,3.252362787975471e-05,0.0
3740,synthetic_step_pitch,5.0,0.0,1600,1500,5.179997946503055,0.0,1,0.9989784727202832,0.0,0.04518861628165191,0.0,0.0,3.2192168619715744e-05,0.0
3760,synthetic_step_pitch,5.0,0.0,1600,1500,5.1799985570011495,0.0,1,0.9989784724795363,0.0,0.04518862160381054,0.0,0.0,3.0524904737205816e-05,0.0
3780,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999113973315,0.0,1,0.998978472259897,0.0,0.04518862645934446,0.0,0.0,2.7848608263880692e-05,0.0
3800,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999603407016,0.0,1,0.9989784720668912,0.0,0.045188630726096184,0.0,0.0,2.447168507835329e-05,0.0
3820,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000016892421,0.0,1,0.9989784719038353,0.0,0.04518863433075102,0.0,0.0,2.0674270251319626e-05,0.0
3840,synthetic_step_pitch,5.0,0.0,1600,1500,5.18000035092116,0.0,1,0.9989784717721125,0.0,0.04518863724272397,0.0,0.0,1.6701436944543957e-05,0.0
3860,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000606105603,0.0,1,0.9989784716714818,0.0,0.045188639467353485,0.0,0.0,1.2759222123293057e-05,0.0
3880,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000786367708,0.0,1,0.9989784716003963,0.0,0.04518864103883016,0.0,0.0,9.013105284338963e-06,0.0
3900,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000898138495,0.0,1,0.99897847155632,0.0,0.04518864201321789,0.0,0.0,5.588539320200425e-06,0.0
3920,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000949600877,0.0,1,0.998978471536026,0.0,0.04518864246185314,0.0,0.0,2.5731190955724514e-06,0.0
3940,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000950000548,0.0,1,0.9989784715358684,0.0,0.04518864246533736,0.0,0.0,1.9983570354042968e-08,0.0
3960,synthetic_step_pitch,5.0,0.0,1600,1500,5.18000090904186,0.0,1,0.9989784715520204,0.0,0.045188642108270505,0.0,0.0,-2.047934399840301e-06,0.0
3980,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000836378805,0.0,1,0.9989784715806747,0.0,0.04518864147481349,0.0,0.0,-3.6331527564215094e-06,0.0
4000,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000741205079,0.0,1,0.998978471618206,0.0,0.04518864064511448,0.0,0.0,-4.758686289463299e-06,0.0
4020,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000631942216,0.0,1,0.9989784716612933,0.0,0.04518863969259014,0.0,0.0,-5.463143182282693e-06,0.0
4040,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000516020634,0.0,1,0.9989784717070064,0.0,0.04518863868201689,0.0,0.0,-5.796079083353334e-06,0.0
4060,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000399745444,0.0,1,0.9989784717528589,0.0,0.04518863766836097,0.0,0.0,-5.813759518247252e-06,0.0
4080,synthetic_step_pitch,5.0,0.0,1600,1500,5.1800002882367036,0.0,1,0.9989784717968319,0.0,0.04518863669625769,0.0,0.0,-5.575437000970851e-06,0.0
4100,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000185432551,0.0,1,0.9989784718373722,0.0,0.045188635800038665,0.0,0.0,-5.140207637310823e-06,0.0
4120,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000094143093,0.0,1,0.9989784718733717,0.0,0.04518863500420166,0.0,0.0,-4.564472888546334e-06,0.0
4140,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000016143053,0.0,1,0.9989784719041307,0.0,0.045188634324218234,0.0,0.0,-3.900002010226444e-06,0.0
4160,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999952291779,0.0,1,0.9989784719293101,0.0,0.04518863376757996,0.0,0.0,-3.192563680087801e-06,0.0
4180,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999902670174,0.0,1,0.9989784719488782,0.0,0.04518863333499211,0.0,0.0,-2.4810802745633964e-06,0.0
4200,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999866725386,0.0,1,0.9989784719630529,0.0,0.045188633021635095,0.0,0.0,-1.797239379541793e-06,0.0
4220,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999843415498,0.0,1,0.998978471972245,0.0,0.04518863281842574,0.0,0.0,-1.1654944120920163e-06,0.0
4240,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999831347907,0.0,1,0.9989784719770038,0.0,0.04518863271322372,0.0,0.0,-6.033795241222606e-07,0.0
4260,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999828906615,0.0,1,0.9989784719779665,0.0,0.0451886326919412,0.0,0.0,-1.2206462507435845e-07,0.0
4280,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999834364978,0.0,1,0.998978471975814,0.0,0.04518863273952573,0.0,0.0,2.7291813253782493e-07,0.0
4300,synthetic_step_pitch,5.0,0.0,1600,1500,5.1799998459818015,0.0,1,0.998978471971233,0.0,0.04518863284079809,0.0,0.0,5.808411973617922e-07,0.0
4320,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999862079783,0.0,1,0.9989784719648849,0.0,0.04518863298113597,0.0,0.0,8.048990807196788e-07,0.0
4340,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999881106226,0.0,1,0.9989784719573819,0.0,0.0451886331470034,0.0,0.0,9.513221321810761e-07,0.0
4360,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999901676792,0.0,1,0.9989784719492699,0.0,0.045188633326332085,0.0,0.0,1.028528329172218e-06,0.0
4380,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999922603607,0.0,1,0.9989784719410175,0.0,0.045188633508766445,0.0,0.0,1.046340747379304e-06,0.0
4400,synthetic_step_pitch,5.0,0.0,1600,1500,5.17999994290947,0.0,1,0.99897847193301,0.0,0.0451886336857875,0.0,0.0,1.0152931384510566e-06,0.0
4420,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999961830211,0.0,1,0.9989784719255487,0.0,0.04518863385073344,0.0,0.0,9.460370264946505e-07,0.0
4440,synthetic_step_pitch,5.0,0.0,1600,1500,5.17999997880734,0.0,1,0.9989784719188539,0.0,0.0451886339987355,0.0,0.0,8.488564517961095e-07,0.0
4460,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999993473157,0.0,1,0.9989784719130704,0.0,0.045188634126588155,0.0,0.0,7.332908502633018e-07,0.0
4480,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000005630403,0.0,1,0.9989784719082764,0.0,0.04518863423257178,0.0,0.0,6.078623382421711e-07,0.0
4500,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000015228388,0.0,1,0.9989784719044914,0.0,0.04518863431624443,0.0,0.0,4.798992314647421e-07,0.0
4520,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000022337284,0.0,1,0.9989784719016881,0.0,0.04518863437821787,0.0,0.0,3.5544478471649654e-07,0.0
4540,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000027122066,0.0,1,0.9989784718998012,0.0,0.045188634419930325,0.0,0.0,2.3923911740553194e-07,0.0
4560,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000029817294,0.0,1,0.9989784718987383,0.0,0.0451886344434266,0.0,0.0,1.3476140203749765e-07,0.0
4580,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000030703674,0.0,1,0.9989784718983888,0.0,0.04518863445115382,0.0,0.0,4.4318992920011624e-08,0.0
4600,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000030087069,0.0,1,0.998978471898632,0.0,0.04518863444577843,0.0,0.0,-3.083022726002582e-08,0.0
4620,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000028280426,0.0,1,0.9989784718993444,0.0,0.045188634430028594,0.0,0.0,-9.033218617560124e-08,0.0
4640,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000025588819,0.0,1,0.9989784719004058,0.0,0.045188634406563885,0.0,0.0,-1.3458034686664178e-07,0.0
4660,synthetic_step_pitch,5.0,0.0,1600,1500,5.1800000222977,0.0,1,0.9989784719017036,0.0,0.0451886343778728,0.0,0.0,-1.6455592444231115e-07,0.0
4680,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000018664224,0.0,1,0.9989784719031365,0.0,0.045188634346197125,0.0,0.0,-1.8167383153411265e-07,0.0
4700,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000014911463,0.0,1,0.9989784719046164,0.0,0.04518863431348156,0.0,0.0,-1.8763803844024096e-07,0.0
4720,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000011225205,0.0,1,0.99897847190607,0.0,0.04518863428134576,0.0,0.0,-1.8431287607256763e-07,0.0
4740,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000007752976,0.0,1,0.9989784719074393,0.0,0.04518863425107579,0.0,0.0,-1.7361148074712673e-07,0.0
4760,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000004604911,0.0,1,0.9989784719086807,0.0,0.045188634223631806,0.0,0.0,-1.574032459927821e-07,0.0
4780,synthetic_step_pitch,5.0,0.0,1600,1500,5.180000001856092,0.0,1,0.9989784719097647,0.0,0.045188634199668336,0.0,0.0,-1.3744094751189095e-07,0.0
4800,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999999549959,0.0,1,0.9989784719106741,0.0,0.04518863417956409,0.0,0.0,-1.1530665311454413e-07,0.0
4820,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999997702443,0.0,1,0.9989784719114027,0.0,0.04518863416345794,0.0,0.0,-9.237579590148925e-08,0.0
4840,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999996306511,0.0,1,0.9989784719119532,0.0,0.04518863415128858,0.0,0.0,-6.979661293371464e-08,0.0
4860,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999995336848,0.0,1,0.9989784719123356,0.0,0.04518863414283532,0.0,0.0,-4.848312862293369e-08,0.0
4880,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999994754435,0.0,1,0.9989784719125652,0.0,0.045188634137758,0.0,0.0,-2.912066143778702e-08,0.0
4900,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999994510852,0.0,1,0.9989784719126613,0.0,0.04518863413563451,0.0,0.0,-1.2179146580137967e-08,0.0
4920,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999994552175,0.0,1,0.998978471912645,0.0,0.045188634135994755,0.0,0.0,2.0661694577484013e-09,0.0
4940,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999994822365,0.0,1,0.9989784719125384,0.0,0.0451886341383502,0.0,0.0,1.35095046260858e-08,0.0
4960,synthetic_step_pitch,5.0,0.0,1600,1500,5.17999999526611,0.0,1,0.9989784719123634,0.0,0.045188634142218645,0.0,0.0,2.218722983116095e-08,0.0
4980,synthetic_step_pitch,5.0,0.0,1600,1500,5.179999995831081,0.0,1,0.9989784719121406,0.0,0.04518863414714391,0.0,0.0,2.8248559047483468e-08,0.0
5000,synthetic_step_pitch,5.0,0.0,1600,1500,5.1799999964696495,0.0,1,0.9989784719118888,0.0,0.04518863415271078,0.0,0.0,3.192841546706404e-08,0.0
